Country,Year,Variable,Source,Value,Unit
JAPAN,2015,FERTILIZER CONSUMPTION,FAO computed,222.78,kg/ha of arable land
JAPAN,2014,FERTILIZER CONSUMPTION,FAO computed,245.65,kg/ha of arable land
JAPAN,2013,FERTILIZER CONSUMPTION,FAO computed,244.70,kg/ha of arable land
JAPAN,2012,FERTILIZER CONSUMPTION,FAO computed,247.15,kg/ha of arable land
JAPAN,2011,FERTILIZER CONSUMPTION,FAO computed,263.88,kg/ha of arable land
JAPAN,2010,FERTILIZER CONSUMPTION,FAO computed,259.83,kg/ha of arable land
JAPAN,2009,FERTILIZER CONSUMPTION,FAO computed,238.93,kg/ha of arable land
JAPAN,2008,FERTILIZER CONSUMPTION,FAO computed,278.23,kg/ha of arable land
JAPAN,2007,FERTILIZER CONSUMPTION,FAO computed,350.47,kg/ha of arable land
JAPAN,2006,FERTILIZER CONSUMPTION,FAO computed,332.83,kg/ha of arable land
JAPAN,2005,FERTILIZER CONSUMPTION,FAO computed,347.97,kg/ha of arable land
JAPAN,2004,FERTILIZER CONSUMPTION,FAO computed,353.68,kg/ha of arable land
JAPAN,2003,FERTILIZER CONSUMPTION,FAO computed,335.17,kg/ha of arable land
JAPAN,2002,FERTILIZER CONSUMPTION,FAO computed,333.54,kg/ha of arable land
JAPAN,2001,FERTILIZER CONSUMPTION,FAO computed,304.68,kg/ha of arable land
JAPAN,2000,FERTILIZER CONSUMPTION,FAO computed,324.61,kg/ha of arable land
JAPAN,1999,FERTILIZER CONSUMPTION,FAO computed,319.50,kg/ha of arable land
JAPAN,1998,FERTILIZER CONSUMPTION,FAO computed,312.81,kg/ha of arable land
JAPAN,1997,FERTILIZER CONSUMPTION,FAO computed,330.42,kg/ha of arable land
JAPAN,1996,FERTILIZER CONSUMPTION,FAO computed,339.63,kg/ha of arable land
JAPAN,1995,FERTILIZER CONSUMPTION,FAO computed,354.45,kg/ha of arable land
JAPAN,1994,FERTILIZER CONSUMPTION,FAO computed,378.43,kg/ha of arable land
JAPAN,1993,FERTILIZER CONSUMPTION,FAO computed,387.85,kg/ha of arable land
JAPAN,1992,FERTILIZER CONSUMPTION,FAO computed,378.45,kg/ha of arable land
JAPAN,1991,FERTILIZER CONSUMPTION,FAO computed,369.62,kg/ha of arable land
JORDAN,2015,FERTILIZER CONSUMPTION,FAO computed,1079.49,kg/ha of arable land
JORDAN,2014,FERTILIZER CONSUMPTION,FAO computed,164.28,kg/ha of arable land
JORDAN,2013,FERTILIZER CONSUMPTION,FAO computed,976.38,kg/ha of arable land
JORDAN,2012,FERTILIZER CONSUMPTION,FAO computed,1331.85,kg/ha of arable land
JORDAN,2011,FERTILIZER CONSUMPTION,FAO computed,1227.59,kg/ha of arable land
JORDAN,2010,FERTILIZER CONSUMPTION,FAO computed,187.72,kg/ha of arable land
JORDAN,2009,FERTILIZER CONSUMPTION,FAO computed,394.86,kg/ha of arable land
JORDAN,2008,FERTILIZER CONSUMPTION,FAO computed,337.44,kg/ha of arable land
JORDAN,2007,FERTILIZER CONSUMPTION,FAO computed,1007.78,kg/ha of arable land
JORDAN,2006,FERTILIZER CONSUMPTION,FAO computed,693.47,kg/ha of arable land
JORDAN,2005,FERTILIZER CONSUMPTION,FAO computed,784.02,kg/ha of arable land
JORDAN,2004,FERTILIZER CONSUMPTION,FAO computed,476.53,kg/ha of arable land
JORDAN,2003,FERTILIZER CONSUMPTION,FAO computed,916.14,kg/ha of arable land
JORDAN,2002,FERTILIZER CONSUMPTION,FAO computed,1590.46,kg/ha of arable land
JORDAN,2001,FERTILIZER CONSUMPTION,FAO computed,116.35,kg/ha of arable land
JORDAN,2000,FERTILIZER CONSUMPTION,FAO computed,108.54,kg/ha of arable land
JORDAN,1999,FERTILIZER CONSUMPTION,FAO computed,121.18,kg/ha of arable land
JORDAN,1998,FERTILIZER CONSUMPTION,FAO computed,123.32,kg/ha of arable land
JORDAN,1997,FERTILIZER CONSUMPTION,FAO computed,128.45,kg/ha of arable land
JORDAN,1996,FERTILIZER CONSUMPTION,FAO computed,106.39,kg/ha of arable land
JORDAN,1995,FERTILIZER CONSUMPTION,FAO computed,63.49,kg/ha of arable land
JORDAN,1994,FERTILIZER CONSUMPTION,FAO computed,66.35,kg/ha of arable land
JORDAN,1993,FERTILIZER CONSUMPTION,FAO computed,71.18,kg/ha of arable land
JORDAN,1992,FERTILIZER CONSUMPTION,FAO computed,60.45,kg/ha of arable land
JORDAN,1991,FERTILIZER CONSUMPTION,FAO computed,136.61,kg/ha of arable land
KAZAKHSTAN,2015,FERTILIZER CONSUMPTION,FAO computed,4.33,kg/ha of arable land
KAZAKHSTAN,2014,FERTILIZER CONSUMPTION,FAO computed,3.96,kg/ha of arable land
KAZAKHSTAN,2013,FERTILIZER CONSUMPTION,FAO computed,2.89,kg/ha of arable land
KAZAKHSTAN,2012,FERTILIZER CONSUMPTION,FAO computed,4.42,kg/ha of arable land
KAZAKHSTAN,2011,FERTILIZER CONSUMPTION,FAO computed,3.00,kg/ha of arable land
KAZAKHSTAN,2010,FERTILIZER CONSUMPTION,FAO computed,2.05,kg/ha of arable land
KAZAKHSTAN,2009,FERTILIZER CONSUMPTION,FAO computed,1.97,kg/ha of arable land
KAZAKHSTAN,2008,FERTILIZER CONSUMPTION,FAO computed,1.08,kg/ha of arable land
KAZAKHSTAN,2007,FERTILIZER CONSUMPTION,FAO computed,2.06,kg/ha of arable land
KAZAKHSTAN,2006,FERTILIZER CONSUMPTION,FAO computed,1.45,kg/ha of arable land
KAZAKHSTAN,2005,FERTILIZER CONSUMPTION,FAO computed,1.43,kg/ha of arable land
KAZAKHSTAN,2004,FERTILIZER CONSUMPTION,FAO computed,1.48,kg/ha of arable land
KAZAKHSTAN,2003,FERTILIZER CONSUMPTION,FAO computed,1.19,kg/ha of arable land
KAZAKHSTAN,2002,FERTILIZER CONSUMPTION,FAO computed,0.84,kg/ha of arable land
KAZAKHSTAN,2001,FERTILIZER CONSUMPTION,FAO computed,1.72,kg/ha of arable land
KAZAKHSTAN,2000,FERTILIZER CONSUMPTION,FAO computed,1.23,kg/ha of arable land
KAZAKHSTAN,1999,FERTILIZER CONSUMPTION,FAO computed,1.07,kg/ha of arable land
KAZAKHSTAN,1998,FERTILIZER CONSUMPTION,FAO computed,0.40,kg/ha of arable land
KAZAKHSTAN,1997,FERTILIZER CONSUMPTION,FAO computed,1.72,kg/ha of arable land
KAZAKHSTAN,1996,FERTILIZER CONSUMPTION,FAO computed,3.97,kg/ha of arable land
KAZAKHSTAN,1995,FERTILIZER CONSUMPTION,FAO computed,2.74,kg/ha of arable land
KAZAKHSTAN,1994,FERTILIZER CONSUMPTION,FAO computed,3.49,kg/ha of arable land
KAZAKHSTAN,1993,FERTILIZER CONSUMPTION,FAO computed,9.25,kg/ha of arable land
KAZAKHSTAN,1992,FERTILIZER CONSUMPTION,FAO computed,13.55,kg/ha of arable land
KENYA,2015,FERTILIZER CONSUMPTION,FAO computed,28.58,kg/ha of arable land
KENYA,2014,FERTILIZER CONSUMPTION,FAO computed,42.85,kg/ha of arable land
KENYA,2013,FERTILIZER CONSUMPTION,FAO computed,38.77,kg/ha of arable land
KENYA,2012,FERTILIZER CONSUMPTION,FAO computed,34.39,kg/ha of arable land
KENYA,2011,FERTILIZER CONSUMPTION,FAO computed,43.58,kg/ha of arable land
KENYA,2010,FERTILIZER CONSUMPTION,FAO computed,30.35,kg/ha of arable land
KENYA,2009,FERTILIZER CONSUMPTION,FAO computed,31.86,kg/ha of arable land
KENYA,2008,FERTILIZER CONSUMPTION,FAO computed,33.29,kg/ha of arable land
KENYA,2007,FERTILIZER CONSUMPTION,FAO computed,36.40,kg/ha of arable land
KENYA,2006,FERTILIZER CONSUMPTION,FAO computed,33.15,kg/ha of arable land
KENYA,2005,FERTILIZER CONSUMPTION,FAO computed,34.33,kg/ha of arable land
KENYA,2004,FERTILIZER CONSUMPTION,FAO computed,27.68,kg/ha of arable land
KENYA,2003,FERTILIZER CONSUMPTION,FAO computed,33.10,kg/ha of arable land
KENYA,2002,FERTILIZER CONSUMPTION,FAO computed,27.31,kg/ha of arable land
KENYA,2001,FERTILIZER CONSUMPTION,FAO computed,29.25,kg/ha of arable land
KENYA,2000,FERTILIZER CONSUMPTION,FAO computed,29.79,kg/ha of arable land
KENYA,1999,FERTILIZER CONSUMPTION,FAO computed,29.06,kg/ha of arable land
KENYA,1998,FERTILIZER CONSUMPTION,FAO computed,27.17,kg/ha of arable land
KENYA,1997,FERTILIZER CONSUMPTION,FAO computed,27.92,kg/ha of arable land
KENYA,1996,FERTILIZER CONSUMPTION,FAO computed,34.43,kg/ha of arable land
KENYA,1995,FERTILIZER CONSUMPTION,FAO computed,14.42,kg/ha of arable land
KENYA,1994,FERTILIZER CONSUMPTION,FAO computed,23.81,kg/ha of arable land
KENYA,1993,FERTILIZER CONSUMPTION,FAO computed,19.76,kg/ha of arable land
KENYA,1992,FERTILIZER CONSUMPTION,FAO computed,19.26,kg/ha of arable land
KENYA,1991,FERTILIZER CONSUMPTION,FAO computed,22.11,kg/ha of arable land
KUWAIT,2015,FERTILIZER CONSUMPTION,FAO computed,1277.37,kg/ha of arable land
KUWAIT,2014,FERTILIZER CONSUMPTION,FAO computed,429.78,kg/ha of arable land
KUWAIT,2013,FERTILIZER CONSUMPTION,FAO computed,258.10,kg/ha of arable land
KUWAIT,2012,FERTILIZER CONSUMPTION,FAO computed,676.19,kg/ha of arable land
KUWAIT,2011,FERTILIZER CONSUMPTION,FAO computed,971.81,kg/ha of arable land
KUWAIT,2010,FERTILIZER CONSUMPTION,FAO computed,884.00,kg/ha of arable land
KUWAIT,2009,FERTILIZER CONSUMPTION,FAO computed,57.14,kg/ha of arable land
KUWAIT,2008,FERTILIZER CONSUMPTION,FAO computed,1261.95,kg/ha of arable land
KUWAIT,2006,FERTILIZER CONSUMPTION,FAO computed,2090.91,kg/ha of arable land
KUWAIT,2005,FERTILIZER CONSUMPTION,FAO computed,4349.09,kg/ha of arable land
KUWAIT,2002,FERTILIZER CONSUMPTION,FAO computed,1763.33,kg/ha of arable land
KUWAIT,2001,FERTILIZER CONSUMPTION,FAO computed,80.46,kg/ha of arable land
KUWAIT,2000,FERTILIZER CONSUMPTION,FAO computed,62.90,kg/ha of arable land
KUWAIT,1999,FERTILIZER CONSUMPTION,FAO computed,157.14,kg/ha of arable land
KUWAIT,1998,FERTILIZER CONSUMPTION,FAO computed,166.67,kg/ha of arable land
KUWAIT,1997,FERTILIZER CONSUMPTION,FAO computed,200.00,kg/ha of arable land
KUWAIT,1996,FERTILIZER CONSUMPTION,FAO computed,333.33,kg/ha of arable land
KUWAIT,1995,FERTILIZER CONSUMPTION,FAO computed,200.00,kg/ha of arable land
KUWAIT,1994,FERTILIZER CONSUMPTION,FAO computed,200.00,kg/ha of arable land
KUWAIT,1993,FERTILIZER CONSUMPTION,FAO computed,200.00,kg/ha of arable land
KUWAIT,1992,FERTILIZER CONSUMPTION,FAO computed,200.00,kg/ha of arable land
KYRGYZSTAN,2015,FERTILIZER CONSUMPTION,FAO computed,26.70,kg/ha of arable land
KYRGYZSTAN,2014,FERTILIZER CONSUMPTION,FAO computed,32.00,kg/ha of arable land
KYRGYZSTAN,2013,FERTILIZER CONSUMPTION,FAO computed,27.43,kg/ha of arable land
KYRGYZSTAN,2012,FERTILIZER CONSUMPTION,FAO computed,24.32,kg/ha of arable land
KYRGYZSTAN,2011,FERTILIZER CONSUMPTION,FAO computed,19.17,kg/ha of arable land
KYRGYZSTAN,2010,FERTILIZER CONSUMPTION,FAO computed,22.66,kg/ha of arable land
KYRGYZSTAN,2009,FERTILIZER CONSUMPTION,FAO computed,22.07,kg/ha of arable land
KYRGYZSTAN,2008,FERTILIZER CONSUMPTION,FAO computed,18.97,kg/ha of arable land
KYRGYZSTAN,2007,FERTILIZER CONSUMPTION,FAO computed,22.45,kg/ha of arable land
KYRGYZSTAN,2006,FERTILIZER CONSUMPTION,FAO computed,22.20,kg/ha of arable land
KYRGYZSTAN,2005,FERTILIZER CONSUMPTION,FAO computed,24.63,kg/ha of arable land
KYRGYZSTAN,2004,FERTILIZER CONSUMPTION,FAO computed,21.68,kg/ha of arable land
KYRGYZSTAN,2003,FERTILIZER CONSUMPTION,FAO computed,24.71,kg/ha of arable land
KYRGYZSTAN,2002,FERTILIZER CONSUMPTION,FAO computed,7.05,kg/ha of arable land
KYRGYZSTAN,2001,FERTILIZER CONSUMPTION,FAO computed,20.55,kg/ha of arable land
KYRGYZSTAN,2000,FERTILIZER CONSUMPTION,FAO computed,21.53,kg/ha of arable land
KYRGYZSTAN,1999,FERTILIZER CONSUMPTION,FAO computed,20.52,kg/ha of arable land
KYRGYZSTAN,1998,FERTILIZER CONSUMPTION,FAO computed,21.38,kg/ha of arable land
KYRGYZSTAN,1997,FERTILIZER CONSUMPTION,FAO computed,22.83,kg/ha of arable land
KYRGYZSTAN,1996,FERTILIZER CONSUMPTION,FAO computed,22.84,kg/ha of arable land
KYRGYZSTAN,1995,FERTILIZER CONSUMPTION,FAO computed,22.26,kg/ha of arable land
KYRGYZSTAN,1994,FERTILIZER CONSUMPTION,FAO computed,21.46,kg/ha of arable land
KYRGYZSTAN,1993,FERTILIZER CONSUMPTION,FAO computed,20.71,kg/ha of arable land
KYRGYZSTAN,1992,FERTILIZER CONSUMPTION,FAO computed,24.24,kg/ha of arable land
LAOS,2001,FERTILIZER CONSUMPTION,FAO computed,12.66,kg/ha of arable land
LAOS,2000,FERTILIZER CONSUMPTION,FAO computed,6.53,kg/ha of arable land
LAOS,1999,FERTILIZER CONSUMPTION,FAO computed,11.29,kg/ha of arable land
LAOS,1998,FERTILIZER CONSUMPTION,FAO computed,5.29,kg/ha of arable land
LAOS,1997,FERTILIZER CONSUMPTION,FAO computed,9.09,kg/ha of arable land
LAOS,1996,FERTILIZER CONSUMPTION,FAO computed,4.61,kg/ha of arable land
LAOS,1995,FERTILIZER CONSUMPTION,FAO computed,7.47,kg/ha of arable land
LAOS,1994,FERTILIZER CONSUMPTION,FAO computed,2.18,kg/ha of arable land
LAOS,1993,FERTILIZER CONSUMPTION,FAO computed,3.75,kg/ha of arable land
LAOS,1992,FERTILIZER CONSUMPTION,FAO computed,4.24,kg/ha of arable land
LAOS,1991,FERTILIZER CONSUMPTION,FAO computed,3.19,kg/ha of arable land
LATVIA,2015,FERTILIZER CONSUMPTION,FAO computed,104.76,kg/ha of arable land
LATVIA,2014,FERTILIZER CONSUMPTION,FAO computed,101.12,kg/ha of arable land
LATVIA,2013,FERTILIZER CONSUMPTION,FAO computed,100.66,kg/ha of arable land
LATVIA,2012,FERTILIZER CONSUMPTION,FAO computed,91.57,kg/ha of arable land
LATVIA,2011,FERTILIZER CONSUMPTION,FAO computed,83.23,kg/ha of arable land
LATVIA,2010,FERTILIZER CONSUMPTION,FAO computed,77.65,kg/ha of arable land
LATVIA,2009,FERTILIZER CONSUMPTION,FAO computed,64.88,kg/ha of arable land
LATVIA,2008,FERTILIZER CONSUMPTION,FAO computed,66.95,kg/ha of arable land
LATVIA,2007,FERTILIZER CONSUMPTION,FAO computed,67.72,kg/ha of arable land
LATVIA,2006,FERTILIZER CONSUMPTION,FAO computed,62.66,kg/ha of arable land
LATVIA,2005,FERTILIZER CONSUMPTION,FAO computed,68.04,kg/ha of arable land
LATVIA,2004,FERTILIZER CONSUMPTION,FAO computed,64.13,kg/ha of arable land
LATVIA,2003,FERTILIZER CONSUMPTION,FAO computed,49.49,kg/ha of arable land
LATVIA,2002,FERTILIZER CONSUMPTION,FAO computed,50.60,kg/ha of arable land
LATVIA,2001,FERTILIZER CONSUMPTION,FAO computed,68.23,kg/ha of arable land
LATVIA,2000,FERTILIZER CONSUMPTION,FAO computed,51.84,kg/ha of arable land
LATVIA,1999,FERTILIZER CONSUMPTION,FAO computed,55.19,kg/ha of arable land
LATVIA,1998,FERTILIZER CONSUMPTION,FAO computed,46.46,kg/ha of arable land
LATVIA,1997,FERTILIZER CONSUMPTION,FAO computed,32.53,kg/ha of arable land
LATVIA,1996,FERTILIZER CONSUMPTION,FAO computed,23.58,kg/ha of arable land
LATVIA,1995,FERTILIZER CONSUMPTION,FAO computed,21.96,kg/ha of arable land
LATVIA,1994,FERTILIZER CONSUMPTION,FAO computed,55.73,kg/ha of arable land
LATVIA,1993,FERTILIZER CONSUMPTION,FAO computed,56.49,kg/ha of arable land
LATVIA,1992,FERTILIZER CONSUMPTION,FAO computed,99.53,kg/ha of arable land
LEBANON,2015,FERTILIZER CONSUMPTION,FAO computed,451.64,kg/ha of arable land
LEBANON,2014,FERTILIZER CONSUMPTION,FAO computed,501.20,kg/ha of arable land
LEBANON,2013,FERTILIZER CONSUMPTION,FAO computed,507.92,kg/ha of arable land
LEBANON,2012,FERTILIZER CONSUMPTION,FAO computed,472.08,kg/ha of arable land
LEBANON,2011,FERTILIZER CONSUMPTION,FAO computed,409.10,kg/ha of arable land
LEBANON,2010,FERTILIZER CONSUMPTION,FAO computed,296.74,kg/ha of arable land
LEBANON,2009,FERTILIZER CONSUMPTION,FAO computed,234.29,kg/ha of arable land
LEBANON,2008,FERTILIZER CONSUMPTION,FAO computed,219.59,kg/ha of arable land
LEBANON,2007,FERTILIZER CONSUMPTION,FAO computed,320.10,kg/ha of arable land
LEBANON,2006,FERTILIZER CONSUMPTION,FAO computed,297.87,kg/ha of arable land
LEBANON,2005,FERTILIZER CONSUMPTION,FAO computed,313.76,kg/ha of arable land
LEBANON,2004,FERTILIZER CONSUMPTION,FAO computed,142.32,kg/ha of arable land
LEBANON,2003,FERTILIZER CONSUMPTION,FAO computed,132.38,kg/ha of arable land
LEBANON,2002,FERTILIZER CONSUMPTION,FAO computed,358.00,kg/ha of arable land
LEBANON,2001,FERTILIZER CONSUMPTION,FAO computed,488.14,kg/ha of arable land
LEBANON,2000,FERTILIZER CONSUMPTION,FAO computed,405.09,kg/ha of arable land
LEBANON,1999,FERTILIZER CONSUMPTION,FAO computed,493.80,kg/ha of arable land
LEBANON,1998,FERTILIZER CONSUMPTION,FAO computed,340.64,kg/ha of arable land
LEBANON,1997,FERTILIZER CONSUMPTION,FAO computed,336.44,kg/ha of arable land
LEBANON,1996,FERTILIZER CONSUMPTION,FAO computed,306.01,kg/ha of arable land
LEBANON,1995,FERTILIZER CONSUMPTION,FAO computed,244.44,kg/ha of arable land
LEBANON,1994,FERTILIZER CONSUMPTION,FAO computed,155.56,kg/ha of arable land
LEBANON,1993,FERTILIZER CONSUMPTION,FAO computed,201.11,kg/ha of arable land
LEBANON,1992,FERTILIZER CONSUMPTION,FAO computed,188.89,kg/ha of arable land
LEBANON,1991,FERTILIZER CONSUMPTION,FAO computed,164.09,kg/ha of arable land
LESOTHO,2001,FERTILIZER CONSUMPTION,FAO computed,34.37,kg/ha of arable land
LESOTHO,2000,FERTILIZER CONSUMPTION,FAO computed,24.22,kg/ha of arable land
LESOTHO,1999,FERTILIZER CONSUMPTION,FAO computed,15.50,kg/ha of arable land
LESOTHO,1998,FERTILIZER CONSUMPTION,FAO computed,18.46,kg/ha of arable land
LESOTHO,1997,FERTILIZER CONSUMPTION,FAO computed,17.25,kg/ha of arable land
LESOTHO,1996,FERTILIZER CONSUMPTION,FAO computed,18.89,kg/ha of arable land
LESOTHO,1995,FERTILIZER CONSUMPTION,FAO computed,18.45,kg/ha of arable land
LESOTHO,1994,FERTILIZER CONSUMPTION,FAO computed,16.31,kg/ha of arable land
LESOTHO,1993,FERTILIZER CONSUMPTION,FAO computed,18.18,kg/ha of arable land
LESOTHO,1992,FERTILIZER CONSUMPTION,FAO computed,17.17,kg/ha of arable land
LESOTHO,1991,FERTILIZER CONSUMPTION,FAO computed,18.50,kg/ha of arable land
LIBYA,2015,FERTILIZER CONSUMPTION,FAO computed,10.11,kg/ha of arable land
LIBYA,2014,FERTILIZER CONSUMPTION,FAO computed,12.74,kg/ha of arable land
LIBYA,2013,FERTILIZER CONSUMPTION,FAO computed,18.07,kg/ha of arable land
LIBYA,2012,FERTILIZER CONSUMPTION,FAO computed,13.94,kg/ha of arable land
LIBYA,2011,FERTILIZER CONSUMPTION,FAO computed,38.61,kg/ha of arable land
LIBYA,2010,FERTILIZER CONSUMPTION,FAO computed,18.66,kg/ha of arable land
LIBYA,2009,FERTILIZER CONSUMPTION,FAO computed,33.67,kg/ha of arable land
LIBYA,2008,FERTILIZER CONSUMPTION,FAO computed,27.27,kg/ha of arable land
LIBYA,2007,FERTILIZER CONSUMPTION,FAO computed,60.96,kg/ha of arable land
LIBYA,2006,FERTILIZER CONSUMPTION,FAO computed,42.31,kg/ha of arable land
LIBYA,2005,FERTILIZER CONSUMPTION,FAO computed,67.13,kg/ha of arable land
LIBYA,2004,FERTILIZER CONSUMPTION,FAO computed,51.66,kg/ha of arable land
LIBYA,2003,FERTILIZER CONSUMPTION,FAO computed,33.07,kg/ha of arable land
LIBYA,2002,FERTILIZER CONSUMPTION,FAO computed,66.29,kg/ha of arable land
LIBYA,2001,FERTILIZER CONSUMPTION,FAO computed,40.33,kg/ha of arable land
LIBYA,2000,FERTILIZER CONSUMPTION,FAO computed,30.30,kg/ha of arable land
LIBYA,1999,FERTILIZER CONSUMPTION,FAO computed,47.66,kg/ha of arable land
LIBYA,1998,FERTILIZER CONSUMPTION,FAO computed,27.82,kg/ha of arable land
LIBYA,1997,FERTILIZER CONSUMPTION,FAO computed,30.42,kg/ha of arable land
LIBYA,1996,FERTILIZER CONSUMPTION,FAO computed,30.77,kg/ha of arable land
LIBYA,1995,FERTILIZER CONSUMPTION,FAO computed,47.59,kg/ha of arable land
LIBYA,1994,FERTILIZER CONSUMPTION,FAO computed,40.82,kg/ha of arable land
LIBYA,1993,FERTILIZER CONSUMPTION,FAO computed,61.10,kg/ha of arable land
LIBYA,1992,FERTILIZER CONSUMPTION,FAO computed,47.44,kg/ha of arable land
LIBYA,1991,FERTILIZER CONSUMPTION,FAO computed,46.85,kg/ha of arable land
LITHUANIA,2015,FERTILIZER CONSUMPTION,FAO computed,121.91,kg/ha of arable land
LITHUANIA,2014,FERTILIZER CONSUMPTION,FAO computed,111.75,kg/ha of arable land
LITHUANIA,2013,FERTILIZER CONSUMPTION,FAO computed,109.64,kg/ha of arable land
LITHUANIA,2012,FERTILIZER CONSUMPTION,FAO computed,107.06,kg/ha of arable land
LITHUANIA,2011,FERTILIZER CONSUMPTION,FAO computed,77.63,kg/ha of arable land
LITHUANIA,2010,FERTILIZER CONSUMPTION,FAO computed,103.53,kg/ha of arable land
LITHUANIA,2009,FERTILIZER CONSUMPTION,FAO computed,44.26,kg/ha of arable land
LITHUANIA,2008,FERTILIZER CONSUMPTION,FAO computed,86.68,kg/ha of arable land
LITHUANIA,2007,FERTILIZER CONSUMPTION,FAO computed,90.07,kg/ha of arable land
LITHUANIA,2006,FERTILIZER CONSUMPTION,FAO computed,102.17,kg/ha of arable land
LITHUANIA,2005,FERTILIZER CONSUMPTION,FAO computed,97.56,kg/ha of arable land
LITHUANIA,2004,FERTILIZER CONSUMPTION,FAO computed,173.76,kg/ha of arable land
LITHUANIA,2003,FERTILIZER CONSUMPTION,FAO computed,147.38,kg/ha of arable land
LITHUANIA,2002,FERTILIZER CONSUMPTION,FAO computed,110.15,kg/ha of arable land
LITHUANIA,2001,FERTILIZER CONSUMPTION,FAO computed,99.33,kg/ha of arable land
LITHUANIA,2000,FERTILIZER CONSUMPTION,FAO computed,53.16,kg/ha of arable land
LITHUANIA,1999,FERTILIZER CONSUMPTION,FAO computed,52.15,kg/ha of arable land
LITHUANIA,1998,FERTILIZER CONSUMPTION,FAO computed,48.37,kg/ha of arable land
LITHUANIA,1997,FERTILIZER CONSUMPTION,FAO computed,47.71,kg/ha of arable land
LITHUANIA,1996,FERTILIZER CONSUMPTION,FAO computed,41.52,kg/ha of arable land
LITHUANIA,1995,FERTILIZER CONSUMPTION,FAO computed,41.17,kg/ha of arable land
LITHUANIA,1994,FERTILIZER CONSUMPTION,FAO computed,30.50,kg/ha of arable land
LITHUANIA,1993,FERTILIZER CONSUMPTION,FAO computed,30.76,kg/ha of arable land
LITHUANIA,1992,FERTILIZER CONSUMPTION,FAO computed,54.07,kg/ha of arable land
LUXEMBOURG,2015,FERTILIZER CONSUMPTION,FAO computed,237.26,kg/ha of arable land
LUXEMBOURG,2014,FERTILIZER CONSUMPTION,FAO computed,240.76,kg/ha of arable land
LUXEMBOURG,2013,FERTILIZER CONSUMPTION,FAO computed,247.59,kg/ha of arable land
LUXEMBOURG,2012,FERTILIZER CONSUMPTION,FAO computed,258.52,kg/ha of arable land
LUXEMBOURG,2011,FERTILIZER CONSUMPTION,FAO computed,270.61,kg/ha of arable land
LUXEMBOURG,2010,FERTILIZER CONSUMPTION,FAO computed,258.19,kg/ha of arable land
LUXEMBOURG,2009,FERTILIZER CONSUMPTION,FAO computed,244.58,kg/ha of arable land
LUXEMBOURG,2008,FERTILIZER CONSUMPTION,FAO computed,250.52,kg/ha of arable land
LUXEMBOURG,2007,FERTILIZER CONSUMPTION,FAO computed,276.41,kg/ha of arable land
LUXEMBOURG,2006,FERTILIZER CONSUMPTION,FAO computed,293.63,kg/ha of arable land
LUXEMBOURG,2005,FERTILIZER CONSUMPTION,FAO computed,313.15,kg/ha of arable land
LUXEMBOURG,2004,FERTILIZER CONSUMPTION,FAO computed,333.61,kg/ha of arable land
LUXEMBOURG,2003,FERTILIZER CONSUMPTION,FAO computed,267.47,kg/ha of arable land
LUXEMBOURG,2002,FERTILIZER CONSUMPTION,FAO computed,581.15,kg/ha of arable land
MACEDONIA,2015,FERTILIZER CONSUMPTION,FAO computed,66.38,kg/ha of arable land
MACEDONIA,2014,FERTILIZER CONSUMPTION,FAO computed,71.86,kg/ha of arable land
MACEDONIA,2013,FERTILIZER CONSUMPTION,FAO computed,69.61,kg/ha of arable land
MACEDONIA,2012,FERTILIZER CONSUMPTION,FAO computed,57.59,kg/ha of arable land
MACEDONIA,2011,FERTILIZER CONSUMPTION,FAO computed,63.62,kg/ha of arable land
MACEDONIA,2010,FERTILIZER CONSUMPTION,FAO computed,67.11,kg/ha of arable land
MACEDONIA,2009,FERTILIZER CONSUMPTION,FAO computed,56.70,kg/ha of arable land
MACEDONIA,2008,FERTILIZER CONSUMPTION,FAO computed,56.16,kg/ha of arable land
MACEDONIA,2007,FERTILIZER CONSUMPTION,FAO computed,67.12,kg/ha of arable land
MACEDONIA,2006,FERTILIZER CONSUMPTION,FAO computed,57.47,kg/ha of arable land
MACEDONIA,2005,FERTILIZER CONSUMPTION,FAO computed,62.02,kg/ha of arable land
MACEDONIA,2004,FERTILIZER CONSUMPTION,FAO computed,53.48,kg/ha of arable land
MACEDONIA,2003,FERTILIZER CONSUMPTION,FAO computed,32.80,kg/ha of arable land
MACEDONIA,2002,FERTILIZER CONSUMPTION,FAO computed,30.86,kg/ha of arable land
MACEDONIA,2001,FERTILIZER CONSUMPTION,FAO computed,39.26,kg/ha of arable land
MACEDONIA,2000,FERTILIZER CONSUMPTION,FAO computed,71.89,kg/ha of arable land
MACEDONIA,1999,FERTILIZER CONSUMPTION,FAO computed,73.98,kg/ha of arable land
MACEDONIA,1998,FERTILIZER CONSUMPTION,FAO computed,66.78,kg/ha of arable land
MACEDONIA,1997,FERTILIZER CONSUMPTION,FAO computed,77.83,kg/ha of arable land
MACEDONIA,1996,FERTILIZER CONSUMPTION,FAO computed,71.26,kg/ha of arable land
MACEDONIA,1995,FERTILIZER CONSUMPTION,FAO computed,61.43,kg/ha of arable land
MACEDONIA,1994,FERTILIZER CONSUMPTION,FAO computed,96.75,kg/ha of arable land
MACEDONIA,1993,FERTILIZER CONSUMPTION,FAO computed,12.48,kg/ha of arable land
